ID,Old KHC Code,New KHC Code,Mobile,Bill No,Firm Name
3021,KHC1347,KHC9557,9414134199,KT-478,Gajanand tent house,Rajasthan,Jodhpur,3504.0,2024-12-30 16:09:43
4088,KHC1361,KHC0020,9752479444,KHC-1398,LUCKY TENT HOUSE ,Madhya Pradesh,SINGRAULI,3504.0,2024-12-30 16:09:43
3458,KHC1377,KHC6424,8619774045,KT-687,SHUBHAM TENT HOUSE,Rajasthan,Kishanganj bara,4500.0,2024-12-30 16:09:43
3072,KHC1392,KHC9737,9982878081,KT-335,Shekhawati tent House,Rajasthan,JHUNJHUNU,3504.0,2024-12-30 16:09:43
3505,KHC1392,KHC4922,9982878081,KT-825,Shekhawati tent House,Rajasthan,JHUNJHUNU,4050.0,2024-12-30 16:09:43
2720,KHC1411,KHC1239,9413926654,KT-72,Shyam tent house,Rajasthan,Kuchaman,3504.0,2024-12-30 16:09:43
2872,KHC1422,KHC1339,8114458056 ,KT-245,SHYAM TENT HOUSE ,Rajasthan,PADDU KAALA  NAGOUR ,3504.0,2024-12-30 16:09:43
3429,KHC1422,KHC4581,8114458056,KT-784,SHYAM TENT HOUSE ,Rajasthan,PADDU KAALA  NAGOUR ,3504.0,2024-12-30 16:09:43
3800,KHC1422,KHC0242,9785791307,KHCR-356,SANDEEP TENT HOUSE ,Rajasthan,Sawai madhupur,3504.0,2024-12-30 16:09:43
4109,KHC1470,KHC8914,7978706054,KHC-1368,PRATIMA ENTERPRISES,Odisha,BALANGIR ,3504.0,2024-12-30 16:09:43
2022,KHC1537,KHC6210,9829308884,KHCR-1470,Shri Balaji tent house,Rajasthan,Jodhpur pipad,3504.0,2024-12-30 16:09:43
3366,KHC1543,KHC1254,9828351708,KT-652,Chamunda tent House,Rajasthan,Bhinmal,3504.0,2024-12-30 16:09:43
966,KHC1554,KHC7319,9792352752,KHC-1560,Royal tent house ,Uttar Pradesh,Sitapur,3504.0,2024-12-30 16:09:43
2896,KHC1554,KHC6597,6377671131,KT-413,Durgesh singh rajawat,Rajasthan,Sawaimadhopur,3504.0,2024-12-30 16:09:43
918,KHC1561,KHC7417,9888840976,KHC-1563,THAKUR TENT HOUSE ,Haryana,PANCHKULA ,14018.0,2024-12-30 16:09:43
3103,KHC1578,KHC6346,9950869209,KT-366,Salasar tent house,Rajasthan,Jodhpur,0.0,2024-12-30 16:09:43
3117,KHC1604,KHC1209,9414111298,KT-380,Nayati Tent House,Rajasthan,Chittorgarh,7009.0,2024-12-30 16:09:43
3109,KHC1605,KHC0901,7737857510,KT-372,Sidhi vinayak tent house ,Rajasthan,Bhilwara ,0.0,2024-12-30 16:09:43
1612,KHC1635,KHC0283,9833810165,KHCR-1097,Swaasthya homeoeopathy clinic,Maharashtra,Mumbai ,4501.0,2024-12-30 16:09:43
4035,KHC1649,KHC6867,9893835862,KHC-1417,Deepak tent house,Madhya Pradesh,Vidisha,3504.0,2024-12-30 16:09:44
2786,KHC1668,KHC2184,9001969499,KT-157,Maa durga tent houSe,Rajasthan,DHINGPUR sikar,14016.0,2024-12-30 16:09:44
3658,KHC1668,KHC0698,9001969499,KT-876,Ma durga tent house,Rajasthan,DHINGPUR sikar,19158.0,2024-12-30 16:09:44
3613,KHC1673,KHC8423,9304848846,KHC-1733,FATHER TENT HOUSE,Bihar,PATNA ,4050.0,2024-12-30 16:09:44
1631,KHC1699,KHC5054,9799950144,KHCR-1170,DEV TENT HOUSE ,Rajasthan,"OSIA, JODHPUR ",7009.0,2024-12-30 16:09:44
3449,KHC1728,KHC2782,9460903590,KT-815,MAHADEV TENT HOUSE ,Rajasthan,JETARAN NAGOUR ,3504.0,2024-12-30 16:09:44
2088,KHC1734,KHC9399,9571712332,KHCR-1500,GANESH TENT HOUSE ,Rajasthan,SANCHORE ,3504.0,2024-12-30 16:09:44
3847,KHC1750,KHC0034,9571237070,KHCR-394,Vishwakarma tent house,Rajasthan,Sirohi,3504.0,2024-12-30 16:09:44
2674,KHC1804,KHC2401,9460714272,KT-108,RAJASTHAN TENT HOUSE ,Rajasthan,ABU ROAD ,7008.0,2024-12-30 16:09:44
3335,KHC1804,KHC2858,9460714272,KT-739,RAJASTHAN TENT HOUSE ,Rajasthan,ABU ROAD ,20250.0,2024-12-30 16:09:44
3450,KHC1804,KHC1828,9460714272,KT-684,RAJASTHAN TENT HOUSE ,Rajasthan,ABU ROAD ,8100.0,2024-12-30 16:09:44
1486,KHC1814,KHC3490,9314215468,KHCR-1105,N.D Tent House ,Rajasthan,Jodhpur,3504.0,2024-12-30 16:09:44
2042,KHC1814,KHC3176,9314215468,KHCR-1570,N D Tent House ,Rajasthan,Jodhpur,14018.0,2024-12-30 16:09:44
689,KHC1852,KHC6127,9814044200,KHC-979,Malwa tent house,Punjab,Sangur,3504.0,2024-12-30 16:09:44
1940,KHC1852,KHC9800,9814044200,KHC-1686,MALWA TENT SERVICE,Punjab,SANGRUR,4500.0,2024-12-30 16:09:44
2552,KHC1853,KHC2271,9414040942,KHCR-1975,OM TENT HOUSE ,Rajasthan,CHADWAGI  ramgargh,7009.0,2024-12-30 16:09:44
3935,KHC1924,KHC9235,9875060628,KT-947,BHAGYA SHRI TENT HOUSE,Rajasthan,KOTHARIYA NATHDWARA,19158.0,2024-12-30 16:09:44
2597,KHC1925,KHC5800,9638856840,KHCR-2051,Madhusudan decoration,Rajasthan,Sirohi,3504.0,2024-12-30 16:09:44
526,KHC1926,KHC0858,7906740977,KHC-1124,New prabhu tent house,Uttar Pradesh,Noida,0.0,2024-12-30 16:09:44
668,KHC1926,KHC4646,7906740977,KHC-988,NEW PRABHU TENT HOUSE ,Uttar Pradesh,NOIDA ,3504.0,2024-12-30 16:09:44
769,KHC1926,KHC0167,7906740977,KHC-926,New Prabhu tent house,Uttar Pradesh,Noida,3504.0,2024-12-30 16:09:44
1893,KHC1936,KHC1593,9414384120,KHCR-1385,New barmer tent house,Rajasthan,Barmer,4425.0,2024-12-30 16:09:44
1536,KHC1946,KHC4537,9929277032,KHCR-1134,Vijay Laxmi tent house ,Rajasthan,SUMERPUR ,3504.0,2024-12-30 16:09:44
1539,KHC1946,KHC5369,9929277032,KHCR-1045,VIJAY LAXMI TENT HOUSE ,Rajasthan,sumerpur ,44622.0,2024-12-30 16:09:44
1770,KHC1946,KHC0611,9414434434,KHCR-1336,Muskan tent house,Rajasthan,Sanwara,3504.0,2024-12-30 16:09:44
3194,KHC1946,KHC6143,9929277032,KT-548,VIJAY LAXMI TENT HOUSE ,Rajasthan,sumerpur ,4050.0,2024-12-30 16:09:44
3351,KHC1946,KHC4457,9929277032,KT-756,VIJAY LAXMI TENT HOUSE ,Rajasthan,sumerpur ,7008.0,2024-12-30 16:09:44
3688,KHC1946,KHC7471,9929277032,KHCR-318,VIJAY LAXMI TENT HOUSE ,Rajasthan,sumerpur ,4705.0,2024-12-30 16:09:44
3922,KHC1946,KHC2379,9571391762,KT-944,HAJIJ TENT HOUSE,Rajasthan,CHURU,3504.0,2024-12-30 16:09:44
3949,KHC1946,KHC6584,8511209802,KHC-1859,Kaushal kiraya bhandar,Chhattisgarh,RAIPUR,3504.0,2024-12-30 16:09:44
939,KHC1957,KHC1223,8952877778,KHC-470,Sree kheteshwar tent house,Rajasthan,"mathaniya, Jodhpur",3504.0,2024-12-30 16:09:44
2557,KHC1957,KHC1788,9929510693,KHCR-2035,AMIT TENT HOUSE ,Rajasthan,DAUSA ,3504.0,2024-12-30 16:09:44
3138,KHC1957,KHC2073,9001079114,KT-397,SARAWATI TENT HOUSE ,Rajasthan,FULERA ,3504.0,2024-12-30 16:09:44
3835,KHC1958,KHC0934,9649767070,KHCR-383,SHREE KRISHNA TENT HOUSE ,Rajasthan,BHOPAL GARH JODHPUR ,3504.0,2024-12-30 16:09:44
3504,KHC1975,KHC1818,9887397994,KT-821,Siddhi vinayak tent house,Rajasthan,Bhilwara,7554.0,2024-12-30 16:09:44
2883,KHC1983,KHC6332,8104712202,KT-406,SHREE RAM TENT HOUSE ,Rajasthan,KEKRI AJMER ,3504.0,2024-12-30 16:09:44
1684,KHC1991,KHC4679,7357772991,KHCR-1196,MAHALAXMI TENT HOUSE ,Rajasthan,BHINMAL ,7009.0,2024-12-30 16:09:44
1645,KHC1992,KHC7601,9829815831,KHCR-1207,ISHWARESHWAR  TENT HOUSE ,Rajasthan,BHINMAL JALORE ,3504.0,2024-12-30 16:09:44
2995,KHC1992,KHC5522,9829815831,KT-460,ISHWARESHWAR  TENT HOUSE ,Rajasthan,BHINMAL JALORE ,3504.0,2024-12-30 16:09:44
3455,KHC1999,KHC9015,9784856608,KT-686,BALAJI TENT HOUSE ,Rajasthan,JHUNJHUNOO,0.0,2024-12-30 16:09:44
2473,KHC2001,KHC9531,9636880835,KHCR-1938,SHREE BHERUNATH TENT HOUSE ,Rajasthan,FATHENAGAR UDAYPUR ,10500.0,2024-12-30 16:09:44
2807,KHC2001,KHC8392,9636880835,KT-207,SHREE BHERUNATH TENT HOUSE ,Rajasthan,FATHENAGAR UDAYPUR ,10512.0,2024-12-30 16:09:44
3010,KHC2001,KHC0080,9636880835,KT-472,SHREE BHERUNATH TENT HOUSE ,Rajasthan,FATHENAGAR UDAYPUR ,10500.0,2024-12-30 16:09:44
3197,KHC2001,KHC8182,9636880835,KT-551,SHREE BHERUNATH TENT HOUSE ,Rajasthan,FATHENAGAR UDAYPUR ,4050.0,2024-12-30 16:09:44
523,KHC2016,KHC7421,9729908625,KHC-1112,Sharma tent house,Haryana,Ellenabad ,7009.0,2024-12-30 16:09:44
3517,KHC2016,KHC4943,9729908625,KHC-1732,Sharma Tent House,Haryana,Ellenabad Sirsa ,14018.0,2024-12-30 16:09:45
2031,KHC2025,KHC4905,8003272339,KHCR-1474,PADMAWATI TENT HOUSE ,Rajasthan,POKARAN ,3504.0,2024-12-30 16:09:45
2988,KHC2025,KHC4690,8003272339,KT-455,PADMAWATI TENT HOUSE ,Rajasthan,POKARAN ,17520.0,2024-12-30 16:09:45
3013,KHC2033,KHC4026,9929973655,KT-304,GAUR TENT HOUSE ,Rajasthan,RAIPUR PALI ,3504.0,2024-12-30 16:09:45
3681,KHC2033,KHC2162,9929973655,KHCR-310,GAUR TENT HOUSE ,Rajasthan,RAIPUR PALI ,0.0,2024-12-30 16:09:45
3682,KHC2033,KHC0885,9929973655,KHCR-312,GAUR TENT HOUSE ,Rajasthan,RAIPUR PALI ,8005.0,2024-12-30 16:09:45
791,KHC2051,KHC4346,7231807330,KHC-904,Krishana traders merta,Rajasthan,Merta city,885.0,2024-12-30 16:09:45
792,KHC2051,KHC3400,7231807330,KHC-903,Krishana traders merta,Rajasthan,Merta city,41606.0,2024-12-30 16:09:45
795,KHC2051,KHC0306,7231807330,KHC-900,Krishana traders merta,Rajasthan,Merta city,49560.0,2024-12-30 16:09:45
800,KHC2051,KHC2787,7231807330,KHCR-895,Krishana traders merta,Rajasthan,Merta city,25842.0,2024-12-30 16:09:45
1837,KHC2085,KHC5318,7340681915,KHCR-02,SHRI BALAJI ELECTRONIC,Rajasthan,JUNJHUNU,3504.0,2024-12-30 16:09:45
2938,KHC2085,KHC1568,7340681915,KT-437,SHRI BALAJI ELECTRONIC,Rajasthan,JUNJHUNU,3504.0,2024-12-30 16:09:45
2926,KHC2121,KHC2640,9983525397,KT-265,KHANDELWAL TENT HOUSE ,Rajasthan,LOSAL SIKAR ,3504.0,2024-12-30 16:09:45
687,KHC2132,KHC4910,9813787868,KHC-846,Dhan laxmi tent Rohtak,Haryana,Rohtak,0.0,2024-12-30 16:09:45
1416,KHC2133,KHC3279,9950774189,KHCR-426,KOHINOOR TENT HOUSE ,Rajasthan,BHINMAL ,3504.0,2024-12-30 16:09:45
1508,KHC2133,KHC9236,9950774189, KHCR-1031,KOHINOOR TENT HOUSE ,Rajasthan,BHINMAL ,7929.0,2024-12-30 16:09:45
1633,KHC2133,KHC9359,9950774189,KHCR-1172,KOHINOOR TENT HOUSE ,Rajasthan,BHINMAL ,7009.0,2024-12-30 16:09:45
3322,KHC2133,KHC3552,9950774189,KT-733,KOHINOOR TENT HOUSE ,Rajasthan,BHINMAL ,10512.0,2024-12-30 16:09:45
3536,KHC2133,KHC5476,9813060787,KHC-1741,NEW BALAJI TENT HOUSE ,Haryana,SONIPAT,3504.0,2024-12-30 16:09:45
4084,KHC2133,KHC7696,9950774189,KHCR-1031,KOHINOOR TENT HOUSE ,Rajasthan,BHINMAL ,7929.0,2024-12-30 16:09:45
1511,KHC2136,KHC8632,9252257138,KHCR-32,Shakti Tent House,Rajasthan,Jodhpur,8926.0,2024-12-30 16:09:45
1688,KHC2136,KHC9111,9252257138,KHCR-1200,Shakti Tent House,Rajasthan,Jodhpur,7009.0,2024-12-30 16:09:45
2676,KHC2136,KHC3980,9252257138,KT-39,Shakti Tent House,Rajasthan,Jodhpur,7008.0,2024-12-30 16:09:45
2748,KHC2136,KHC0809,9252257138,KT-134,Shakti Tent House,Rajasthan,Jodhpur,14016.0,2024-12-30 16:09:45
3071,KHC2136,KHC0844,9252257138,KT-334,Shakti Tent House,Rajasthan,Jodhpur,17520.0,2024-12-30 16:09:45
3205,KHC2136,KHC9036,9252257138,KT-558,Shakti Tent House,Rajasthan,Jodhpur,22662.0,2024-12-30 16:09:45
4085,KHC2136,KHC3311,9252257138,KHCR-1032,Shakti Tent House,Rajasthan,Jodhpur,8926.0,2024-12-30 16:09:45
2775,KHC2143,KHC6978,9610961108,KT-149,Kamal tent house,Rajasthan,Bhinmal,3504.0,2024-12-30 16:09:45
3266,KHC2143,KHC6313,9610961108,KT-708,Kamal tent house,Rajasthan,Bhinmal,3504.0,2024-12-30 16:09:45
2158,KHC2164,KHC5316,9660353950,KHCR-1738,bhagwati tent house,Rajasthan,Bhinmaal,3504.0,2024-12-30 16:09:45
2533,KHC2164,KHC8056,9660353950,KHCR-42,bhagwati tent house,Rajasthan,Bhinmaal,7009.0,2024-12-30 16:09:45
2756,KHC2164,KHC1644,9001694979,KT-94,Ramdev tent house ,Rajasthan,Jalore ,3504.0,2024-12-30 16:09:45
2610,KHC2169,KHC6767,9414253917,KHCR-2059,S k tent house ,Rajasthan,Dhosa ,3504.0,2024-12-30 16:09:45
1696,KHC2176,KHC3155,9928902553,KHCR-1303,Vijay Laxmi tent House ,Rajasthan,Kankroli ,3504.0,2024-12-30 16:09:45
2792,KHC2176,KHC8232,9928902553,KT-163,Vijay Laxmi tent House ,Rajasthan,Kankroli ,7008.0,2024-12-30 16:09:45
3007,KHC2176,KHC7775,9057503743,KT-301,KRISHNA TENT HOUSE ,Rajasthan,RUPANGARH ,3504.0,2024-12-30 16:09:45
2743,KHC2187,KHC1285,9887404844,KT-132,KAJAL TENT HOUSE ,Rajasthan,ANTA,3504.0,2024-12-30 16:09:45
3572,KHC2187,KHC8162,7987083723,KHC-1598,LALE EVENT & CATERS ,Madhya Pradesh,SINGRAULI,8550.0,2024-12-30 16:09:45
4062,KHC2189,KHC5268,00000000,KT-68,Nagar Palika ,Rajasthan,Merta city,0.0,2024-12-30 16:09:45
4082,KHC2189,KHC0862,00000000,KHCR-157,Nagar Palika ,Rajasthan,Merta city,3504.0,2024-12-30 16:09:45
1556,KHC2204,KHC2037,9785955122,KHCR-1054,JAMBESHWAR TENT HOUSE ,Rajasthan,BHINMAL ,7009.0,2024-12-30 16:09:45
1406,KHC2213,KHC0216,9414895024,KHCR-416,VISHWAKARMA TENT HOUSE ,Rajasthan,BAGARA JALORE ,3504.0,2024-12-30 16:09:45
3000,KHC2253,KHC0406,9610003983,KT-464,Sawariya tent house,Rajasthan,SABALA DUNGERPUR ,3504.0,2024-12-30 16:09:45
686,KHC2304,KHC5872,8360787595,KHC-845,Baba ramdev tent house,Punjab,Abohar,4425.0,2024-12-30 16:09:46
3723,KHC2304,KHC2075,9925114632,KHC-1793,MALVIYA TENT HOUSE,Uttar Pradesh,BHADOHI,3504.0,2024-12-30 16:09:46
718,KHC2316,KHC4645,9755101905,KHC-971,Pathak tent house,Madhya Pradesh,Bhopal,7009.0,2024-12-30 16:09:46
1020,KHC2316,KHC3354,9755101905,KHC-811,Pathak tent house,Madhya Pradesh,Bhopal,3504.0,2024-12-30 16:09:46
3888,KHC2316,KHC2933,9755101905,KHC-1829,PATHAK TENT HOUSE,Madhya Pradesh,BHOPAL,3504.0,2024-12-30 16:09:46
2456,KHC2330,KHC3210,9549177815,KHCR-1921,MAHASHIV TENT HOUSE ,Rajasthan,AMARSAR ,3504.0,2024-12-30 16:09:46
3683,KHC2330,KHC5541,9413427502,KHCR-313,GANPATI TENT HOUSE ,Rajasthan,RAIPUR PALI ,3504.0,2024-12-30 16:09:46
2808,KHC2353,KHC5896,9799307435,KT-208,PARJAPT lal tent house ,Rajasthan,Sojat City ,3504.0,2024-12-30 16:09:46
3705,KHC2355,KHC3837,9214051275,KT-885,DATAR TENT HOUSE ,Rajasthan,PALI ,3504.0,2024-12-30 16:09:46
236,KHC2361,KHC0468,9928230586,KHC-590,Shri ganesham Resort ,Rajasthan,Bikaner ,3504.0,2024-12-30 16:09:46
243,KHC2361,KHC4880,9928230586,KHC-598,Shri ganesham Resort ,Rajasthan,Bikaner ,3504.0,2024-12-30 16:09:46
1835,KHC2361,KHC0402,9928230586,KHCR-1360,Shri ganesham Resort ,Rajasthan,Bikaner ,12538.0,2024-12-30 16:09:46
1984,KHC2361,KHC5546,9928230586,KHCR-1448,Shri ganesham Resort ,Rajasthan,Bikaner ,52569.0,2024-12-30 16:09:46
2004,KHC2361,KHC4671,9928230586,KHCR-1549,Shri ganesham Resort ,Rajasthan,Bikaner ,3504.0,2024-12-30 16:09:46
2328,KHC2361,KHC0369,9928230586,KHCR-1661,Shri ganesham Resort ,Rajasthan,Bikaner ,3504.0,2024-12-30 16:09:46
3062,KHC2361,KHC6587,9928230586,KT-326,Shri ganesham Resort ,Rajasthan,Bikaner ,0.0,2024-12-30 16:09:46
3216,KHC2361,KHC4027,9928230586,KT-568,Shri ganesham Resort ,Rajasthan,Bikaner ,12150.0,2024-12-30 16:09:46
4122,KHC2381,KHC6114,9898882309,Khc-1323,NAVRANG MANDAP DECORATION,Gujarat,SURAT,3504.0,2024-12-30 16:09:46
2016,KHC2387,KHC4938,9928305049,KHCR-1467,Balaji tent house,Rajasthan,Dariyawat,7009.0,2024-12-30 16:09:46
2709,KHC2387,KHC2032,9928305049,KT-61,Balaji tent house,Rajasthan,Dariyawat,14016.0,2024-12-30 16:09:46
3412,KHC2387,KHC5931,9928305049,KT-669,Balaji tent house,Rajasthan,Dariyawat,17520.0,2024-12-30 16:09:46
2942,KHC2441,KHC0615,9772984917,KT-438,BALAJI TENT HOUSE ,Rajasthan,CHOTU KHATU ,3504.0,2024-12-30 16:09:46
3588,KHC2441,KHC5240,9772984917,KT-850,BALAJI TENT HOUSE ,Rajasthan,CHOTU KHATU ,4050.0,2024-12-30 16:09:46
3561,KHC2449,KHC6022,9302154927,KHC-1625,JAISWAL TENT HOUSE,Madhya Pradesh,BHOPAL,3504.0,2024-12-30 16:09:46
3524,KHC2473,KHC4315,9602412739,KT-837,SHREE RAM TENT HOUSE ,Rajasthan,CHOKA JODHPUR ,7008.0,2024-12-30 16:09:46
1096,KHC2478,KHC7765,7566655510,KHC-1232,BHARAT KIRAYA BHANDAR,Chhattisgarh,DHAMTARI,3504.0,2024-12-30 16:09:46
3838,KHC2479,KHC6121,9828230896,KHCR-385,KRISHNA TENT HOUSE ,Rajasthan,ABU ROAD ,7009.0,2024-12-30 16:09:46
3080,KHC2485,KHC9291,9166609365,KT-343,HANUMAN TENT HOUSE ,Rajasthan,BHILWADA PALDI ,4425.0,2024-12-30 16:09:46
3023,KHC2486,KHC0099,9672087457,KT-308,AAMIN TENT HOUSE ,Rajasthan,BORAWAR,14016.0,2024-12-30 16:09:46
2187,KHC2493,KHC9966,9928943763,KHCR-1767,New aliya tent house,Rajasthan,Sikar,7009.0,2024-12-30 16:09:46
2527,KHC2493,KHC0723,9928943763,KHCR-2021,New aliya tent house,Rajasthan,Sikar,7009.0,2024-12-30 16:09:46
2727,KHC2493,KHC0935,9928943763,KT-79,New aliya tent house,Rajasthan,Sikar,14016.0,2024-12-30 16:09:46
585,KHC2498,KHC8355,6299087348,KHC-887,VIRAT TENT HOUSE ,Jharkhand,GUMLA ,63084.0,2024-12-30 16:09:46
2298,KHC2498,KHC6525,9799255059,KHCR-1649,Vijaypal jaat,Rajasthan,Shree Madhopur ,3504.0,2024-12-30 16:09:46
4073,KHC2503,KHC1441,9001639461,KT-848,NEW SAHI TENT HOUSE ,Rajasthan,JHUNJHUNU LAMBA,3504.0,2024-12-30 16:09:46
3479,KHC2528,KHC7902,7597668163,KT-1442,Ratan tent house,Rajasthan,Jhunjhunu,237378.0,2024-12-30 16:09:46
1611,KHC2536,KHC4487,8890945557,KHCR-1096,LAXMAN TENT HOUSE ,Rajasthan,LAXMANGARH ,11434.0,2024-12-30 16:09:46
3814,KHC2536,KHC3409,8890945557,KHCR-370,LAXMAN TENT HOUSE ,Rajasthan,LAXMANGARH ,3504.0,2024-12-30 16:09:46
724,KHC2562,KHC4056,9414306876,KHC-963,Sajawat tent and light decorators,Rajasthan,Chittorgarh,14018.0,2024-12-30 16:09:46
1899,KHC2562,KHC9697,9414306876,KHCR-1391,Sajawat tent and light decoration ,Rajasthan,Chittorgarh,3504.0,2024-12-30 16:09:46
2866,KHC2562,KHC3376,9414306876,KT-241,Sajawat tent and light decoration ,Rajasthan,Chittorgarh,14016.0,2024-12-30 16:09:46
688,KHC2579,KHC0203,9415150819,KHC-847,Vinod tent house sitapur,Uttar Pradesh,Sitapur,3504.0,2024-12-30 16:09:46
2964,KHC2617,KHC8183,9414814404,KT-288,GUMAN PEER TENT HOUSE ,Rajasthan,NADOL RANI ,3504.0,2024-12-30 16:09:46
3310,KHC2617,KHC0166,9414814404,KT-731,GUMAN PEER TENT HOUSE ,Rajasthan,NADOL RANI ,4050.0,2024-12-30 16:09:46
3365,KHC2639,KHC7705,9783908321,KT-651,Solnki tent house,Rajasthan,Sanchor,4500.0,2024-12-30 16:09:46
1135,KHC2699,KHC6606,9571924137,KHCR-103,OM BHAGWATI TENT HOUSE,Rajasthan,"BALOTRA , PALRU",3504.0,2024-12-30 16:09:46
1458,KHC2699,KHC2533,9571924137,KHCR-450,OM BHAGWATI TENT HOUSE ,Rajasthan,PALRU BALOTRA ,7009.0,2024-12-30 16:09:46
1535,KHC2699,KHC1358,9571924137,KHCR-1043,Om bhagwatI Tent House ,Rajasthan,PalRU  Balotra ,44622.0,2024-12-30 16:09:47
1711,KHC2699,KHC6291,9313813606,KHCR-1240,CHAMUNDA TENT HOUSE ,Rajasthan,JALORE ,3504.0,2024-12-30 16:09:47
3837,KHC2699,KHC5675,9571924137,KHCR-384,Om bhagwatI Tent House ,Rajasthan,PalRU  Balotra ,11510.0,2024-12-30 16:09:47
3852,KHC2699,KHC6683,9571924137,KHCR-399,Om bhagwatI Tent House ,Rajasthan,PalRU  Balotra ,7009.0,2024-12-30 16:09:47
3954,KHC2699,KHC6254,7002550732,KHC-1856,Dipaandip gogoi ,Assam,Golaghat,3504.0,2024-12-30 16:09:47
2806,KHC2735,KHC4261,9571652195,KT-176,VIJAY LAXMI TENT HOUSE ,Rajasthan,JALORE ,7008.0,2024-12-30 16:09:47
3315,KHC2758,KHC5743,9166097488,KT-631,Ramdev tent House ,Rajasthan,Sujangarh ,3504.0,2024-12-30 16:09:47
1558,KHC2764,KHC3183,8290824298,KHCR-1142,MAHADEV TENT HOUSE ,Rajasthan,AAHORE ,42055.0,2024-12-30 16:09:47
3137,KHC2764,KHC5039,8290824298,KT-396,MAHADEV TENT HOUSE ,Rajasthan,AAHORE ,3504.0,2024-12-30 16:09:47
3476,KHC2771,KHC2325,9414385823,KT-698,TIRUPATI TENT HOUSE ,Rajasthan,UDAIPUR ,7008.0,2024-12-30 16:09:47
3660,KHC2771,KHC4192,9414385823,KT-874,TIRUPATI TENT HOUSE ,Rajasthan,UDAIPUR ,19158.0,2024-12-30 16:09:47
4093,KHC2777,KHC6985,9575012205,KHC-1391,SAKSHI TENT HOUSE ,Madhya Pradesh,BARWAH ,3504.0,2024-12-30 16:09:47
4106,KHC2832,KHC0155,9882503232,KHC-1371,PURVI DJ TENT SERVICE,Himachal Pradesh,DARLAGHAT ,8005.0,2024-12-30 16:09:47
922,KHC2853,KHC0473,9079074315,KHC-401,Hari om tent house,Rajasthan,Sanchor,3504.0,2024-12-30 16:09:47
2858,KHC2888,KHC6785,9079154420,KT-233,KOSHIK TENT HOUSE ,Rajasthan,SADAL PUR CHURU ,3504.0,2024-12-30 16:09:47
2892,KHC2888,KHC0014,9079154420,KT-410,KOSHIK TENT HOUSE ,Rajasthan,SADAL PUR CHURU ,3504.0,2024-12-30 16:09:47
3762,KHC2888,KHC0358,9079154420,KT-921,KAUSHIK TENT HOUSE ,Rajasthan,SADAL PUR CHURU ,4050.0,2024-12-30 16:09:47
1342,KHC2919,KHC2377,9950433343,KHCR-179,Ladki tent house,Rajasthan,Rajaldesar,4501.0,2024-12-30 16:09:47
2799,KHC2919,KHC9879,9950433343,KT-170,Parik tent house,Rajasthan,Rajaldesar,3504.0,2024-12-30 16:09:47
3700,KHC2919,KHC6051,9950433343,KT-883,Parik tent house,Rajasthan,Rajaldesar,8004.0,2024-12-30 16:09:47
4107,KHC2951,KHC4023,9928932805,KHCR-1731,Surbhi vinayak tent house,Rajasthan,Khejroli,3504.0,2024-12-30 16:09:47
4076,KHC3000,KHC9658,9772913791,KT-914,Krishna tent house,Rajasthan,JHUNJHUNU,4050.0,2024-12-30 16:09:47
2377,KHC3012,KHC4815,9887708066,KHCR-1698,JAY HANUMAN TENT HOUSE ,Rajasthan,SHREE DUNGAR GARH ,3504.0,2024-12-30 16:09:47
2484,KHC3012,KHC2602,9887708066,KHCR-2006,JAY HANUMAN TENT HOUSE ,Rajasthan,SHREE DUNGAR GARH ,3504.0,2024-12-30 16:09:47
2963,KHC3012,KHC9167,9887708066,KT-287,JAY HANUMAN TENT HOUSE ,Rajasthan,SHREE DUNGAR GARH ,7008.0,2024-12-30 16:09:47
3179,KHC3012,KHC6620,9887708066,KT-533,JAY HANUMAN TENT HOUSE ,Rajasthan,SHREE DUNGAR GARH ,7554.0,2024-12-30 16:09:47
2375,KHC3015,KHC1275,8619989119,KHCR-1696,Ganesh tent house,Rajasthan,Sawai madhopur,7009.0,2024-12-30 16:09:47
604,KHC3032,KHC0831,9425467404,KHC-1024,SUNIL TENT HOUSE ,Madhya Pradesh,NARSINGHPUR ,3504.0,2024-12-30 16:09:47
1481,KHC3036,KHC5754,9983350350,KHCR-1103,MARWARD TENT HOUSE ,Rajasthan,JODHPUR ,7929.0,2024-12-30 16:09:47
2046,KHC3036,KHC0226,9983350350,KHCR-1477,MARWAD TENT HOUSE ,Rajasthan,JODHPUR ,14018.0,2024-12-30 16:09:47
2027,KHC3056,KHC6929,9929606126,KHCR-1560,New gahlot tent ,Rajasthan,Jodhpur,3504.0,2024-12-30 16:09:47
702,KHC3069,KHC4225,9934643698,KHC-974,Jantaa tent house bihar,Bihar,Gopalgsnj,3504.0,2024-12-30 16:09:47
2930,KHC3075,KHC4423,9950082646,KT-267,Vinayak  tent house,Rajasthan,Karera bhilwara,3504.0,2024-12-30 16:09:47
4063,KHC3107,KHC3990,7742949925,KHCR-104,SHRI YADEN TETN HOUSE,Rajasthan,PACHPADRA,3504.0,2024-12-30 16:09:47
1644,KHC3130,KHC3988,9460457609,KHCR-1206,Sawariya tent house,Rajasthan,Bagara,7009.0,2024-12-30 16:09:47
3973,KHC3130,KHC9583,9460457609,KT-955,Sanwariya tent house,Rajasthan,"Bagara,JALORE",3504.0,2024-12-30 16:09:47
